beneficiary_id,project_id,country,region,aid_type,distribution_date,amount_usd,age,gender,household_size
B11301,P140,South Sudan,Kisumu,Water & Sanitation,2023-01-24,199.6,58.0,Female,6
B12737,P117,Tanzania,Kisumu,Cash Transfer,2023-10-12,167.12,43.0,Female,9
B12382,P185,South Sudan,Addis Ababa,Water & Sanitation,2024-12-18,167.19,42.0,Female,6
B11382,P185,Tanzania,Kampala,Medical Support,2024-11-23,-50.0,71.0,Male,9
B11304,P145,Tanzania,Addis Ababa,Water & Sanitation,2024-04-26,176.83,16.0,Male,5
B10236,P107,Ethiopia,Juba,Cash Transfer,2024-05-16,48.74,26.0,Female,6
B10551,P136,Ethiopia,Addis Ababa,Water & Sanitation,2023-04-14,142.22,21.0,Male,2
B10520,P125,South Sudan,Juba,Cash Transfer,2023-10-16,66.53,67.0,Female,1
B12234,P150,South Sudan,Kampala,Water & Sanitation,2024-07-15,89.44,26.0,Female,5
B11232,P119,Tanzania,Kampala,Food Aid,2024-01-23,145.59,11.0,Male,5
B11138,P171,Tanzania,Juba,Medical Support,2024-06-18,179.87,61.0,Male,1
B10720,P114,Tanzania,Juba,Education Grant,2023-07-26,165.39,28.0,Male,11
B10735,P110,Uganda,Kampala,Medical Support,2023-05-13,-50.0,47.0,Male,5
B12672,P189,Uganda,Nairobi,Food Aid,2024-05-09,163.02,45.0,Female,4
B11750,P187,South Sudan,Kampala,Education Grant,2023-08-14,14.84,31.0,Male,4
B10058,P155,Ethiopia,Dar es Salaam,Water & Sanitation,2023-05-04,166.56,78.0,Female,10
B10631,P167,South Sudan,Mombasa,Cash Transfer,2023-08-28,226.48,5.0,Female,8
B11181,P105,Kenya,Mombasa,Water & Sanitation,2024-10-14,219.6,21.0,Female,8
B12414,P122,South Sudan,Juba,Education Grant,2024-07-21,200.88,44.0,Male,11
B10592,P119,Ethiopia,Mombasa,Water & Sanitation,2023-01-09,173.95,6.0,Male,8
B11303,P135,Tanzania,Dar es Salaam,Education Grant,2023-05-19,112.21,47.0,Male,11
B11387,P180,Kenya,Juba,Education Grant,2023-10-25,228.08,35.0,Female,11
B12634,P103,South Sudan,Kampala,Food Aid,2024-06-07,235.0,47.0,Male,3
B12649,P191,Ethiopia,Mombasa,Medical Support,2024-05-09,195.11,39.0,Female,8
B12733,P129,South Sudan,Addis Ababa,Education Grant,2024-10-10,106.01,41.0,Male,10
B10939,P141,Tanzania,Kampala,Water & Sanitation,2024-01-21,121.8,16.0,Male,6
B12807,P197,Tanzania,Mombasa,Food Aid,2024-05-27,108.35,10.0,Female,5
B11249,P136,South Sudan,Kampala,Water & Sanitation,2023-11-01,-50.0,77.0,Male,9
B10904,P115,Tanzania,Juba,Food Aid,2023-01-24,159.55,62.0,Female,10
B12561,P140,Kenya,Kisumu,Medical Support,2024-01-07,154.28,17.0,Female,7
B11279,P166,Uganda,Kisumu,Food Aid,2023-05-10,134.54,7.0,Male,8
B12419,P187,Kenya,Dar es Salaam,Medical Support,2024-09-02,83.68,11.0,Female,2
B12898,P185,Uganda,Kisumu,Food Aid,2024-05-12,135.63,17.0,Male,3
B12509,P177,Uganda,Juba,Water & Sanitation,2023-12-29,83.88,49.0,Female,7
B12404,P197,Uganda,Nairobi,Education Grant,2024-04-07,1000.0,77.0,Male,10
B12482,P173,South Sudan,Nairobi,Cash Transfer,2023-12-24,249.63,48.0,Male,2
B11142,P129,South Sudan,Kisumu,Medical Support,2024-03-02,142.5,38.0,Male,2
B12398,P160,South Sudan,Kisumu,Education Grant,2023-01-19,160.36,5.0,F,2
B10706,P123,Kenya,Addis Ababa,Food Aid,2023-06-11,85.98,23.0,Male,5
B12891,P134,Uganda,Mombasa,Education Grant,2024-02-27,43.47,72.0,Male,3
B11022,P143,Tanzania,Nairobi,Water & Sanitation,2024-02-11,148.78,67.0,Female,7
B10745,P153,Ethiopia,Nairobi,Food Aid,2023-06-18,113.71,56.0,Female,6
B11546,P130,South Sudan,Mombasa,Water & Sanitation,2023-12-16,100.08,58.0,female,1
B12374,P159,Tanzania,Kisumu,Medical Support,2023-02-18,205.87,29.0,F,4
B12063,P149,Ethiopia,Nairobi,Medical Support,2023-06-28,144.84,55.0,Male,5
B10513,P106,South Sudan,Mombasa,Cash Transfer,2023-04-10,104.62,19.0,Male,8
B10081,P199,Kenya,Kisumu,Cash Transfer,2023-04-17,167.86,61.0,Male,6
B12841,P176,Uganda,Kisumu,Medical Support,2023-05-07,74.17,27.0,Female,1
B11308,P105,Kenya,Juba,Cash Transfer,2023-01-31,-50.0,45.0,Female,10
B12512,P136,Uganda,Kisumu,Water & Sanitation,2024-04-07,177.44,74.0,Male,6
B10914,P108,Kenya,Mombasa,Food Aid,2023-09-01,145.24,13.0,Male,3
B11404,P131,South Sudan,Addis Ababa,Food Aid,2024-12-28,199.8,46.0,Male,4
B11647,P127,Tanzania,Dar es Salaam,Food Aid,2023-07-08,199.29,68.0,Male,3
B12779,P194,Uganda,Kampala,Education Grant,2024-12-05,1000.0,72.0,Female,6
B11108,P166,Tanzania,Dar es Salaam,Water & Sanitation,2024-12-22,118.81,51.0,Female,5
B10150,P115,Ethiopia,Addis Ababa,Education Grant,2023-09-30,162.52,66.0,Female,7
B12745,P107,South Sudan,Dar es Salaam,Food Aid,2023-11-28,135.17,38.0,Male,5
B10774,P184,Kenya,Kampala,Cash Transfer,2023-04-08,181.09,21.0,F,2
B10329,P184,Kenya,Addis Ababa,Water & Sanitation,2023-12-12,181.42,11.0,Female,4
B10006,P168,Ethiopia,Kisumu,Education Grant,2023-12-25,228.96,72.0,Female,10
B10943,P135,South Sudan,Kisumu,Education Grant,2024-07-28,145.04,63.0,Female,11
B10822,P111,Ethiopia,Mombasa,Education Grant,2023-10-04,264.94,31.0,Male,5
B10734,P191,Tanzania,Juba,Medical Support,2023-09-30,201.46,6.0,Male,7
B10909,P156,Uganda,Kampala,Water & Sanitation,2024-09-21,258.16,68.0,Male,11
B10468,P191,South Sudan,Mombasa,Water & Sanitation,2024-09-18,123.47,61.0,Male,6
B10181,P113,Ethiopia,Mombasa,Water & Sanitation,2024-02-15,107.14,60.0,Female,8
B10164,P147,Tanzania,Mombasa,Cash Transfer,2024-03-03,198.17,7.0,Male,1
B11523,P168,Tanzania,Dar es Salaam,Cash Transfer,2024-12-14,102.03,10.0,Female,10
B10451,P148,South Sudan,Mombasa,Cash Transfer,2024-03-04,197.76,78.0,Female,5
B10490,P161,South Sudan,Addis Ababa,Cash Transfer,2023-07-10,149.6,45.0,Male,10
B12988,P129,Uganda,Kisumu,Water & Sanitation,2023-02-07,93.49,67.0,Male,10
B11143,P152,South Sudan,Kampala,Food Aid,2024-02-07,156.28,74.0,Female,1
B11311,P100,South Sudan,Mombasa,Education Grant,2023-09-04,190.89,7.0,Female,6
B12259,P132,Tanzania,Kisumu,Education Grant,2024-02-24,159.95,24.0,Female,5
B11111,P140,Tanzania,Addis Ababa,Cash Transfer,2024-09-12,160.87,38.0,Female,9
B12873,P114,Ethiopia,Addis Ababa,Education Grant,2024-05-11,120.77,50.0,Male,9
B12020,P170,Ethiopia,Addis Ababa,Cash Transfer,2023-07-18,153.0,56.0,Female,7
B11441,P198,Kenya,Kampala,Education Grant,2024-12-04,208.67,52.0,Female,2
B12792,P176,South Sudan,Mombasa,Cash Transfer,2023-10-09,129.35,67.0,Female,10
B11006,P136,South Sudan,Mombasa,Cash Transfer,2024-03-08,194.76,78.0,Female,2
B11627,P174,Kenya,Juba,Medical Support,2024-12-31,214.05,41.0,Male,10
B11632,P124,Tanzania,Mombasa,Education Grant,2024-04-08,117.82,69.0,Male,5
B11074,P101,Uganda,Mombasa,Cash Transfer,2023-10-19,199.81,34.0,Male,4
B10578,P113,Kenya,Kisumu,Water & Sanitation,2023-11-11,76.07,27.0,Male,8
B12118,P147,Kenya,Nairobi,Education Grant,2023-04-29,21.88,64.0,Female,5
B12362,P118,Tanzania,Addis Ababa,Cash Transfer,2024-06-12,73.88,11.0,Male,8
B12280,P147,Tanzania,Nairobi,Water & Sanitation,2023-03-30,63.71,49.0,Male,2
B12319,P186,Uganda,Nairobi,Education Grant,2023-08-25,94.99,,Male,6
B10327,P136,South Sudan,Juba,Water & Sanitation,2024-05-24,189.58,29.0,Female,8
B11790,P186,Ethiopia,Dar es Salaam,Education Grant,2023-08-28,56.24,70.0,Male,1
B10442,P184,Kenya,Kisumu,Medical Support,2024-06-14,46.63,38.0,Male,1
B11858,P107,Tanzania,Kampala,Food Aid,2023-12-15,164.43,11.0,Male,11
B12187,P103,Kenya,Juba,Food Aid,2024-05-26,136.67,50.0,Male,7
B12024,P105,Uganda,Dar es Salaam,Education Grant,2023-05-21,-0.98,59.0,Female,10
B10832,P179,Tanzania,Dar es Salaam,Cash Transfer,2024-12-14,99.79,43.0,Female,3
B12505,P139,South Sudan,Addis Ababa,Water & Sanitation,2023-11-13,108.73,79.0,Female,6
B12120,P164,Kenya,Juba,Cash Transfer,2024-08-20,270.63,49.0,Male,4
B11414,P140,Ethiopia,Mombasa,Education Grant,2024-06-27,117.82,56.0,Female,3
B11201,P118,Ethiopia,Kampala,Medical Support,2023-07-02,128.53,78.0,Female,7
B12702,P189,Kenya,Juba,Medical Support,2024-06-21,250.61,,Female,7
B11499,P121,Uganda,Dar es Salaam,Education Grant,2024-04-02,179.63,8.0,Male,9
B12114,P159,Ethiopia,Dar es Salaam,Food Aid,2023-10-12,187.04,40.0,Female,7
B10086,P197,Uganda,Nairobi,Cash Transfer,2024-03-18,195.77,29.0,Female,4
B11403,P183,Uganda,Mombasa,Cash Transfer,2024-06-21,185.95,29.0,Male,7
B12964,P127,Uganda,Kampala,Education Grant,2023-09-25,211.15,43.0,Female,4
B12340,P172,Uganda,Dar es Salaam,Medical Support,2024-01-10,184.94,44.0,Female,8
B11481,P122,South Sudan,Addis Ababa,Food Aid,2024-08-05,131.36,55.0,Male,3
B10777,P196,Ethiopia,Addis Ababa,Education Grant,2024-10-13,137.62,58.0,Female,3
B10799,P198,South Sudan,Mombasa,Food Aid,2024-06-01,151.49,62.0,Male,2
B11666,P158,South Sudan,Juba,Medical Support,2023-12-06,100.03,71.0,Male,10
B11894,P169,Tanzania,Addis Ababa,Medical Support,2024-12-21,145.58,7.0,Male,6
B10054,P190,Kenya,Kisumu,Medical Support,2023-10-13,201.55,52.0,Male,5
B12379,P165,South Sudan,Mombasa,Cash Transfer,2023-08-15,163.01,43.0,Female,3
B11287,P119,Tanzania,Kisumu,Water & Sanitation,2024-07-21,175.4,55.0,Male,8
B11920,P129,Kenya,Kisumu,Water & Sanitation,2024-06-24,51.04,66.0,Female,7
B11667,P125,Ethiopia,Mombasa,Education Grant,2023-12-26,124.76,40.0,Female,6
B12858,P108,South Sudan,Kampala,Education Grant,2023-08-20,208.99,45.0,Male,9
B12171,P149,Uganda,Addis Ababa,Water & Sanitation,2024-02-01,146.2,38.0,Female,5
B11701,P191,South Sudan,Dar es Salaam,Food Aid,2024-02-22,174.46,6.0,Female,3
B11245,P152,Tanzania,Nairobi,Water & Sanitation,2023-05-29,88.8,17.0,Male,1
B10113,P169,Tanzania,Addis Ababa,Medical Support,2024-02-01,273.16,41.0,Male,3
B12825,P188,Uganda,Mombasa,Cash Transfer,2023-03-29,235.21,64.0,male,10
B10987,P197,Kenya,Mombasa,Cash Transfer,2023-11-20,193.87,77.0,Female,8
B10501,P175,Kenya,Juba,Education Grant,2024-07-10,245.47,24.0,Female,10
B12776,P192,Tanzania,Kampala,Food Aid,2023-07-30,137.19,27.0,Female,9
B11009,P160,Ethiopia,Kampala,Education Grant,2024-08-20,123.24,16.0,Male,1
B11198,P192,Uganda,Nairobi,Medical Support,2023-05-06,161.2,64.0,Male,4
B11394,P117,Kenya,Juba,Medical Support,2023-03-23,131.73,16.0,Female,11
B10589,P131,Uganda,Addis Ababa,Water & Sanitation,2023-07-29,107.2,57.0,Male,9
B10768,P184,South Sudan,Addis Ababa,Water & Sanitation,2024-06-06,118.65,26.0,Male,10
B10017,P182,Kenya,Nairobi,Cash Transfer,2023-03-14,165.71,15.0,Male,5
B11042,P155,Uganda,Juba,Education Grant,2023-01-08,203.93,17.0,Female,2
B11447,P143,Uganda,Mombasa,Water & Sanitation,2023-08-30,179.32,55.0,Male,10
B12480,P138,Ethiopia,Kisumu,Food Aid,2023-04-09,119.71,31.0,F,7
B10285,P193,South Sudan,Kisumu,Water & Sanitation,2023-03-13,52.4,47.0,female,2
B12657,P171,Tanzania,Dar es Salaam,Cash Transfer,2024-12-13,194.51,78.0,Male,7
B10428,P149,South Sudan,Mombasa,Education Grant,2024-06-09,202.92,49.0,Male,7
B11328,P107,Kenya,Mombasa,Education Grant,2024-04-01,89.52,22.0,Female,9
B12099,P114,Uganda,Addis Ababa,Water & Sanitation,2024-06-12,190.89,62.0,Female,4
B10669,P184,Kenya,Dar es Salaam,Cash Transfer,2024-07-05,204.58,35.0,Male,4
B10031,P167,Tanzania,Addis Ababa,Education Grant,2024-09-05,242.61,56.0,Female,2
B11341,P131,Kenya,Juba,Medical Support,2023-03-07,150.15,19.0,Female,8
B10722,P155,Kenya,Nairobi,Food Aid,2024-04-26,82.59,64.0,Male,2
B10951,P143,Kenya,Kampala,Medical Support,2024-11-15,167.6,27.0,Female,6
B11914,P123,Tanzania,Dar es Salaam,Cash Transfer,2024-12-03,59.95,8.0,Female,2
B12310,P107,Uganda,Addis Ababa,Cash Transfer,2024-01-15,133.97,67.0,Male,8
B10214,P163,Kenya,Dar es Salaam,Cash Transfer,2023-11-10,134.24,46.0,Male,5
B10989,P153,Kenya,Dar es Salaam,Medical Support,2023-03-24,151.34,29.0,M,6
B11164,P174,Uganda,Nairobi,Medical Support,2024-10-04,201.13,48.0,M,2
B12811,P118,Uganda,Dar es Salaam,Education Grant,2024-02-18,118.22,79.0,F,1
B12546,P199,South Sudan,Nairobi,Medical Support,2024-04-16,81.12,21.0,Female,10
B10326,P141,South Sudan,Dar es Salaam,Food Aid,2023-05-17,207.91,68.0,M,6
B10560,P126,Ethiopia,Kisumu,Education Grant,2024-09-11,164.49,32.0,Male,10
B11383,P194,South Sudan,Kampala,Water & Sanitation,2023-01-10,119.71,52.0,M,7
B11724,P154,Uganda,Nairobi,Medical Support,2024-08-19,103.23,78.0,Male,7
B11086,P187,Kenya,Kampala,Education Grant,2023-09-15,201.51,30.0,Male,9
B12348,P126,Uganda,Kampala,Education Grant,2023-10-31,184.67,60.0,Female,6
B10341,P158,Ethiopia,Mombasa,Water & Sanitation,2024-12-12,162.18,58.0,Female,10
B11653,P165,South Sudan,Kisumu,Food Aid,2024-07-13,132.34,61.0,Female,7
B10147,P181,Uganda,Nairobi,Water & Sanitation,2024-03-29,83.98,57.0,Male,10
B12356,P109,Kenya,Addis Ababa,Medical Support,2024-02-26,131.54,8.0,Male,10
B12429,P159,Kenya,Addis Ababa,Education Grant,2023-09-23,133.3,25.0,Female,7
B11107,P125,Ethiopia,Dar es Salaam,Food Aid,2024-11-21,97.33,17.0,Female,5
B10848,P144,Ethiopia,Nairobi,Medical Support,2024-12-17,118.11,66.0,Male,5
B10966,P165,Ethiopia,Mombasa,Water & Sanitation,2024-11-10,116.18,61.0,Male,1
B11072,P113,Kenya,Juba,Education Grant,2023-09-10,153.84,14.0,Male,5
B12481,P158,Tanzania,Mombasa,Water & Sanitation,2024-04-30,235.97,11.0,Female,6
B11905,P173,Uganda,Mombasa,Education Grant,2024-03-21,172.39,42.0,Female,2
B10155,P130,Tanzania,Mombasa,Food Aid,2024-03-15,114.28,70.0,Male,11
B10665,P136,Uganda,Juba,Medical Support,2024-08-17,155.32,70.0,Male,7
B10661,P120,South Sudan,Kampala,Food Aid,2024-06-18,122.66,,Female,10
B11002,P100,Kenya,Mombasa,Food Aid,2023-04-06,152.98,12.0,Male,6
B12358,P146,South Sudan,Mombasa,Cash Transfer,2023-03-03,61.19,34.0,F,3
B12534,P193,Ethiopia,Juba,Water & Sanitation,2024-11-14,129.13,10.0,Male,2
B10176,P175,Uganda,Kisumu,Medical Support,2023-06-17,150.65,21.0,Male,4
B12673,P139,Uganda,Juba,Water & Sanitation,2023-04-19,123.06,51.0,Male,10
B11879,P152,Tanzania,Dar es Salaam,Education Grant,2024-02-22,109.71,48.0,Male,4
B11524,P166,South Sudan,Kampala,Medical Support,2024-10-15,131.39,49.0,Female,10
B12836,P125,Ethiopia,Dar es Salaam,Cash Transfer,2024-11-03,245.21,5.0,Female,3
B11203,P138,Tanzania,Kisumu,Medical Support,2024-10-27,177.16,28.0,Female,4
B11990,P192,South Sudan,Addis Ababa,Education Grant,2024-03-15,190.02,31.0,Male,10
B10024,P110,Uganda,Kampala,Education Grant,2024-11-30,122.78,65.0,Female,4
B12829,P151,Ethiopia,Dar es Salaam,Medical Support,2023-09-04,131.67,61.0,Female,6
B12967,P161,Tanzania,Addis Ababa,Food Aid,2023-11-03,121.48,56.0,Female,2
B12256,P169,South Sudan,Juba,Water & Sanitation,2024-12-04,194.34,55.0,Female,8
B12316,P147,Tanzania,Addis Ababa,Food Aid,2023-09-26,191.95,76.0,M,1
B10875,P127,South Sudan,Kisumu,Medical Support,2023-02-05,239.73,41.0,Female,8
B12714,P164,Uganda,Kampala,Water & Sanitation,2024-04-01,168.38,60.0,Female,7
B10938,P120,South Sudan,Mombasa,Medical Support,2023-07-22,162.19,65.0,Female,6
B12716,P104,Uganda,Kampala,Cash Transfer,2024-01-22,181.28,31.0,Male,7
B11552,P111,Kenya,Kampala,Education Grant,2023-01-06,106.1,10.0,Female,8
B10346,P124,Uganda,Kisumu,Education Grant,2023-04-15,77.6,10.0,female,11
B12525,P148,Kenya,Kisumu,Medical Support,2024-10-13,174.13,25.0,Male,10
B12991,P136,Tanzania,Juba,Education Grant,2024-03-03,180.11,44.0,Female,7
B11233,P189,Tanzania,Dar es Salaam,Medical Support,2024-03-25,278.99,9.0,Female,8
B11926,P110,Ethiopia,Addis Ababa,Education Grant,2024-07-03,23.49,77.0,male,8
B10385,P155,South Sudan,Kampala,Education Grant,2024-05-29,157.52,29.0,Female,4
B11829,P100,Uganda,Kisumu,Water & Sanitation,2023-07-01,150.94,75.0,Male,7
B12178,P154,South Sudan,Nairobi,Water & Sanitation,2023-11-06,251.18,43.0,Female,8
B12526,P130,South Sudan,Kisumu,Food Aid,2024-08-29,171.0,5.0,male,7
B12213,P129,Kenya,Nairobi,Water & Sanitation,2023-12-28,127.4,26.0,Male,6
B10243,P164,Uganda,Mombasa,Water & Sanitation,2023-09-25,193.29,17.0,Female,8
B12103,P144,Ethiopia,Addis Ababa,Medical Support,2024-10-04,206.27,52.0,Male,3
B11826,P156,Uganda,Dar es Salaam,Water & Sanitation,2024-03-21,95.48,51.0,Female,9
B10936,P177,Uganda,Kisumu,Education Grant,2024-12-29,98.94,18.0,Male,9
B11689,P192,Kenya,Juba,Food Aid,2023-08-08,137.05,16.0,Male,8
B12894,P182,South Sudan,Kisumu,Water & Sanitation,2023-06-27,175.41,62.0,Female,11
B10312,P114,Ethiopia,Kisumu,Water & Sanitation,2023-11-06,191.27,34.0,Male,9
B11459,P122,Uganda,Dar es Salaam,Food Aid,2023-04-26,183.66,53.0,Male,7
B12944,P181,Tanzania,Mombasa,Medical Support,2023-12-17,166.2,31.0,Male,4
B12124,P188,South Sudan,Kisumu,Cash Transfer,2024-04-04,151.12,36.0,Female,2
B11332,P156,Uganda,Mombasa,Cash Transfer,2023-05-10,139.33,25.0,Male,3
B10968,P196,Ethiopia,Kisumu,Food Aid,2024-11-28,147.99,26.0,F,8
B11454,P130,Uganda,Juba,Education Grant,2024-11-24,178.28,77.0,Female,5
B10660,P118,Kenya,Kampala,Food Aid,2023-03-09,121.32,30.0,Female,9
B11934,P198,Uganda,Juba,Food Aid,2023-03-11,282.22,15.0,Male,10
B10935,P164,Ethiopia,Addis Ababa,Cash Transfer,2024-06-06,124.9,60.0,Female,1
B10370,P191,Tanzania,Mombasa,Medical Support,2023-01-06,151.23,9.0,Male,11
B10566,P117,South Sudan,Dar es Salaam,Education Grant,2023-08-09,48.09,49.0,Female,3
B11973,P198,Tanzania,Addis Ababa,Food Aid,2023-10-25,159.74,67.0,Female,2
B11854,P101,Tanzania,Nairobi,Education Grant,2024-11-21,200.03,40.0,Female,4
B11024,P119,Kenya,Mombasa,Water & Sanitation,2024-10-09,236.38,21.0,Male,6
B10824,P105,Uganda,Kisumu,Food Aid,2024-11-28,127.72,37.0,Female,9
B10982,P102,Uganda,Addis Ababa,Food Aid,2024-07-15,101.65,46.0,female,7
B12533,P135,South Sudan,Dar es Salaam,Water & Sanitation,2024-10-18,104.07,73.0,Female,4
B12710,P178,Tanzania,Juba,Education Grant,2024-10-25,109.08,65.0,female,4
B11645,P184,South Sudan,Dar es Salaam,Cash Transfer,2024-02-21,171.42,48.0,Female,1
B12600,P183,Kenya,Kisumu,Education Grant,2024-06-06,56.17,76.0,Female,10
B12262,P160,Uganda,Dar es Salaam,Cash Transfer,2023-07-01,211.79,38.0,Male,10
B12579,P172,Ethiopia,Addis Ababa,Cash Transfer,2024-01-01,237.93,36.0,Male,4
B10813,P187,South Sudan,Mombasa,Water & Sanitation,2023-06-26,159.83,24.0,Female,11
B11792,P112,Kenya,Juba,Medical Support,2024-01-31,141.99,27.0,Male,1
B11430,P100,Tanzania,Addis Ababa,Water & Sanitation,2023-03-26,165.37,9.0,Female,10
B12338,P129,South Sudan,Mombasa,Medical Support,2024-12-24,150.35,36.0,F,9
B11013,P155,Tanzania,Kisumu,Food Aid,2023-04-05,115.54,21.0,Male,1
B11928,P179,Kenya,Nairobi,Medical Support,2023-02-13,205.05,13.0,Female,11
B12515,P139,Tanzania,Dar es Salaam,Water & Sanitation,2024-03-17,166.39,16.0,Male,6
B10126,P115,Uganda,Nairobi,Education Grant,2023-05-13,100.47,21.0,Male,8
B12108,P134,South Sudan,Kisumu,Medical Support,2023-01-27,133.57,20.0,Female,3
B11347,P121,Uganda,Dar es Salaam,Medical Support,2023-09-21,196.72,52.0,Female,3
B10355,P103,Tanzania,Addis Ababa,Food Aid,2024-02-16,99.87,48.0,Female,7
B10827,P177,Tanzania,Dar es Salaam,Medical Support,2023-09-09,123.86,24.0,Male,8
B11639,P101,South Sudan,Kampala,Cash Transfer,2023-02-13,96.62,79.0,Male,3
B10984,P136,Ethiopia,Mombasa,Education Grant,2024-05-28,149.82,68.0,Male,10
B10362,P132,Kenya,Dar es Salaam,Education Grant,2023-11-02,144.56,7.0,Female,10
B10345,P121,Ethiopia,Mombasa,Medical Support,2024-01-26,161.6,33.0,Male,7
B12221,P119,Kenya,Nairobi,Cash Transfer,2023-09-17,117.62,15.0,Female,11
B10711,P189,Uganda,Nairobi,Medical Support,2023-06-29,145.16,40.0,Male,10
B12078,P126,Ethiopia,Dar es Salaam,Education Grant,2024-12-18,1000.0,62.0,Female,7
B10010,P128,Kenya,Kisumu,Education Grant,2024-11-29,126.83,,M,3
B11190,P123,Tanzania,Nairobi,Cash Transfer,2024-02-10,155.27,32.0,Female,5
B11834,P194,Tanzania,Juba,Education Grant,2024-08-04,119.38,8.0,Male,10
B10793,P130,Tanzania,Mombasa,Food Aid,2023-04-17,86.16,23.0,Male,7
B12784,P149,South Sudan,Juba,Medical Support,2023-12-11,125.64,77.0,Female,11
B10094,P192,Ethiopia,Juba,Water & Sanitation,2024-06-19,130.39,75.0,Male,11
B10129,P197,Uganda,Kisumu,Cash Transfer,2023-03-08,124.83,16.0,Male,6
B12924,P109,Ethiopia,Kisumu,Medical Support,2023-11-30,154.59,32.0,Female,2
B11900,P188,Tanzania,Addis Ababa,Water & Sanitation,2024-07-13,184.85,22.0,Female,10
B12412,P157,Tanzania,Kampala,Food Aid,2024-02-16,93.87,79.0,Male,7
B11932,P184,Ethiopia,Nairobi,Food Aid,2024-07-01,126.73,70.0,Female,4
B12163,P158,South Sudan,Kampala,Education Grant,2023-08-08,207.01,47.0,Female,5
B11865,P105,Tanzania,Kampala,Food Aid,2023-05-11,66.88,28.0,Female,9
B11658,P112,Kenya,Dar es Salaam,Cash Transfer,2023-07-02,99.67,39.0,Female,4
B10516,P108,South Sudan,Dar es Salaam,Water & Sanitation,2023-10-12,175.05,19.0,Male,10
B11857,P159,Ethiopia,Dar es Salaam,Water & Sanitation,2023-07-15,137.5,37.0,Male,7
B11277,P102,Tanzania,Addis Ababa,Water & Sanitation,2024-06-18,169.67,40.0,Female,4
B10950,P161,Tanzania,Mombasa,Cash Transfer,2023-07-17,137.94,10.0,Male,9
B11120,P194,Kenya,Kampala,Food Aid,2024-12-06,205.28,16.0,Female,2
B10419,P141,Uganda,Kampala,Education Grant,2023-03-07,153.38,20.0,Female,9
B10922,P143,South Sudan,Addis Ababa,Water & Sanitation,2023-05-28,156.65,17.0,Female,2
B12216,P196,South Sudan,Addis Ababa,Cash Transfer,2024-06-10,128.16,50.0,Male,6
B10477,P107,Tanzania,Kampala,Medical Support,2024-02-29,165.56,75.0,Female,2
B12035,P157,Ethiopia,Mombasa,Medical Support,2024-05-30,287.98,18.0,Female,3
B12194,P122,Tanzania,Addis Ababa,Water & Sanitation,2024-03-19,159.49,18.0,Male,11
B11692,P192,Uganda,Dar es Salaam,Food Aid,2024-10-16,193.56,37.0,Male,3
B12229,P131,Uganda,Nairobi,Water & Sanitation,2024-07-12,200.38,64.0,Female,1
B11471,P139,Uganda,Nairobi,Education Grant,2023-12-19,119.51,57.0,Female,4
B11202,P148,Tanzania,Kisumu,Education Grant,2024-06-28,156.11,25.0,Male,2
B11669,P170,South Sudan,Juba,Food Aid,2024-05-10,177.34,48.0,Female,6
B12793,P135,Tanzania,Mombasa,Cash Transfer,2023-12-12,103.67,49.0,Female,2
B11970,P135,Kenya,Addis Ababa,Medical Support,2024-10-28,179.68,64.0,Male,8
B10820,P151,Uganda,Nairobi,Food Aid,2023-08-28,124.14,75.0,Female,11
B11997,P166,Kenya,Nairobi,Education Grant,2024-06-22,105.91,20.0,Male,6
B12887,P136,Uganda,Mombasa,Water & Sanitation,2024-01-12,219.42,46.0,Male,7
B11248,P191,Tanzania,Kisumu,Medical Support,2024-10-25,161.69,69.0,Female,11
B12679,P115,Uganda,Juba,Water & Sanitation,2023-05-23,136.83,49.0,Male,5
B12632,P134,Uganda,Nairobi,Medical Support,2024-03-30,159.86,19.0,Female,11
B11046,P141,Ethiopia,Kisumu,Cash Transfer,2023-12-13,182.62,10.0,Female,9
B11888,P101,Kenya,Addis Ababa,Food Aid,2024-10-08,126.31,30.0,Female,11
B10615,P150,Ethiopia,Juba,Cash Transfer,2023-10-07,156.46,26.0,Female,5
B11318,P103,Ethiopia,Juba,Water & Sanitation,2023-05-19,119.52,10.0,Female,10
B12903,P180,South Sudan,Juba,Medical Support,2023-07-10,166.48,40.0,Male,7
B12477,P146,Ethiopia,Addis Ababa,Medical Support,2023-04-23,222.66,22.0,Female,7
B11772,P110,Tanzania,Dar es Salaam,Education Grant,2024-01-19,118.87,68.0,Female,4
B12971,P164,Tanzania,Juba,Cash Transfer,2023-05-10,146.57,30.0,Male,7
